# H filter curve @ T=87K
# H 2 (S5-235-1)
# Wavelength (nm)	T (%)
col1 col2
1210.182 0.001275977
1212.179 0.0
1214.176 0.0
1216.173 0.0
1218.17 0.0
1220.167 0.0
1222.164 0.0
1224.161 0.0
1226.158 0.0
1228.155 0.0
1230.152 0.0
1232.149 0.0
1234.146 0.0
1236.143 0.0
1238.14 0.0
1240.137 0.0
1242.134 0.0
1244.131 0.0
1246.128 0.0
1248.125 0.0
1250.122 0.0
1252.119 0.0
1254.116 0.007524779
1256.113 0.0
1258.11 0.0
1260.107 0.0
1262.104 0.0
1264.101 0.0
1266.098 0.0
1268.095 0.0
1270.092 0.0
1272.089 0.0
1274.086 0.0
1276.083 0.0
1278.08 0.0
1280.077 0.0
1282.074 0.0
1284.071 0.0
1286.068 0.0
1288.065 0.0
1290.062 0.0
1292.059 0.0
1294.056 0.0
1296.053 0.000335105
1298.05 0.0
1300.047 0.0
1302.044 0.0
1304.041 0.0
1306.038 0.0
1308.035 0.0
1310.032 0.0
1312.029 0.0
1314.026 0.0
1316.023 0.0
1318.02 0.0
1320.017 0.0
1322.014 0.0
1324.011 0.0
1326.008 0.0
1328.005 0.0
1330.002 0.0
1331.999 0.0
1333.996 0.0
1335.993 0.0
1337.99 0.0
1339.987 0.0
1341.984 0.0
1343.981 0.0
1345.978 0.0
1347.975 0.0
1349.972 0.0
1351.969 0.0
1353.966 0.0
1355.963 0.0
1357.96 0.0
1359.957 0.0
1361.954 0.0
1363.951 0.0
1365.948 0.0
1367.945 0.0
1369.942 0.0
1371.939 0.0
1373.936 0.0
1375.933 0.0
1377.93 0.0
1379.927 0.0
1381.924 0.0
1383.921 0.0
1385.918 0.0
1387.915 0.0
1389.912 0.0
1391.909 0.0
1393.906 0.0
1395.903 0.0
1397.9 0.001977502
1399.897 0.0
1401.894 0.005423121
1403.891 0.004235307
1405.888 0.009664299
1407.885 0.008020482
1409.882 0.016062701
1411.879 0.016874172
1413.876 0.018057143
1415.873 0.023972932
1417.87 0.027054898
1419.867 0.034354258
1421.864 0.047550429
1423.861 0.057324704
1425.858 0.073036373
1427.855 0.100387543
1429.852 0.135415345
1431.849 0.191284418
1433.846 0.259776622
1435.843 0.364824891
1437.84 0.499385655
1439.837 0.664033651
1441.834 0.851404488
1443.831 1.055392742
1445.828 1.259287596
1447.825 1.469716072
1449.822 1.668557167
1451.819 1.914367676
1453.816 2.243725538
1455.813 2.673224211
1457.81 3.275053501
1459.807 4.153645515
1461.804 5.445586681
1463.801 7.406801224
1465.798 10.452367783
1467.795 15.013334274
1469.792 22.095413208
1471.789 32.305854797
1473.786 46.198974609
1475.783 62.189369202
1477.78 75.132606506
1479.777 82.490226746
1481.774 84.500457764
1483.771 84.200317383
1485.768 83.487106323
1487.765 83.442321777
1489.762 84.454551697
1491.759 86.108055115
1493.756 88.159202576
1495.753 90.270263672
1497.75 91.924285889
1499.747 93.18762207
1501.744 94.031646729
1503.741 94.302070618
1505.738 94.424858093
1507.735 94.412788391
1509.732 94.315414429
1511.729 94.459266663
1513.726 94.618293762
1515.723 94.862541199
1517.72 95.231559753
1519.717 95.574584961
1521.714 95.912635803
1523.711 96.258651733
1525.708 96.383049011
1527.705 96.509872437
1529.702 96.580108643
1531.699 96.439498901
1533.696 96.408546448
1535.693 96.194168091
1537.69 96.000007629
1539.687 95.927604675
1541.684 95.733329773
1543.681 95.626846313
1545.678 95.635322571
1547.675 95.546005249
1549.672 95.653953552
1551.669 95.771179199
1553.666 95.83744812
1555.663 96.076896667
1557.66 96.199447632
1559.657 96.321403503
1561.654 96.520294189
1563.651 96.608184814
1565.648 96.676361084
1567.645 96.808128357
1569.642 96.747421265
1571.639 96.715423584
1573.636 96.710746765
1575.633 96.634590149
1577.63 96.607368469
1579.627 96.500823975
1581.624 96.367835999
1583.621 96.347198486
1585.618 96.182434082
1587.615 96.019371033
1589.612 95.984298706
1591.609 95.795578003
1593.606 95.701278687
1595.603 95.630439758
1597.6 95.478996277
1599.597 95.429695129
1601.594 95.413330078
1603.591 95.326751709
1605.588 95.452041626
1607.585 95.397468567
1609.582 95.477729797
1611.579 95.596984863
1613.576 95.607421875
1615.573 95.709915161
1617.57 95.831184387
1619.567 95.837387085
1621.564 95.982322693
1623.561 96.085235596
1625.558 96.110015869
1627.555 96.2813797
1629.552 96.33795929
1631.549 96.416763306
1633.546 96.663406372
1635.543 96.633796692
1637.54 96.886955261
1639.537 96.997680664
1641.534 97.065078735
1643.531 97.211959839
1645.528 97.262771606
1647.525 97.278694153
1649.522 97.408149719
1651.519 97.285430908
1653.516 97.273620605
1655.513 97.327529907
1657.51 97.230072021
