# K filter curve @ T=90K
# K
# Wavelength (nm)	T (%)
col1 col2
1202.74 0.0
1204.728 0.0
1206.716 0.000347873
1208.704 0.0
1210.692 0.0
1212.68 0.0
1214.668 0.0
1216.656 0.0
1218.644 0.0
1220.632 0.0
1222.62 0.0
1224.608 0.0
1226.596 0.0
1228.584 0.00647167
1230.572 0.0
1232.56 0.0
1234.548 0.0
1236.536 0.0
1238.524 0.0
1240.512 0.0
1242.5 0.0
1244.488 0.0
1246.476 0.0
1248.464 0.0
1250.452 0.0
1252.44 0.0
1254.428 0.0
1256.416 0.0
1258.404 0.0
1260.392 0.0
1262.38 0.0
1264.368 0.0
1266.356 0.0
1268.344 0.0
1270.332 0.0
1272.32 0.0
1274.308 0.0
1276.296 0.0
1278.284 0.0
1280.272 0.0
1282.26 0.0
1284.248 0.004022618
1286.236 0.0
1288.224 0.0
1290.212 0.0
1292.2 0.0
1294.188 0.0
1296.176 0.0
1298.164 0.0
1300.152 0.0
1302.14 0.0
1304.128 0.0
1306.116 0.0
1308.104 0.0
1310.092 0.0
1312.08 0.0
1314.068 0.00096636
1316.056 0.0
1318.044 0.0
1320.032 0.0
1322.02 0.0
1324.008 0.0
1325.996 0.0
1327.984 0.0
1329.972 0.0
1331.96 0.0
1333.948 0.001311885
1335.936 0.0
1337.924 0.000529458
1339.912 0.0
1341.9 0.0
1343.888 0.005736773
1345.876 0.0
1347.864 0.0
1349.852 0.0
1351.84 0.0
1353.828 0.0
1355.816 0.002252064
1357.804 0.0
1359.792 0.0
1361.78 0.0
1363.768 0.0
1365.756 0.0
1367.744 0.0
1369.732 0.0
1371.72 0.0
1373.708 0.002192021
1375.696 0.0
1377.684 0.001929015
1379.672 0.0
1381.66 0.0
1383.648 0.0
1385.636 0.0
1387.624 0.0
1389.612 0.0
1391.6 0.0
1393.588 0.0
1395.576 0.000520941
1397.564 0.0
1399.552 0.0
1401.54 0.0
1403.528 0.0
1405.516 0.0
1407.504 0.0
1409.492 0.0
1411.48 0.0
1413.468 0.0
1415.456 0.0
1417.444 0.001311006
1419.432 0.0
1421.42 0.0
1423.408 0.0
1425.396 0.0
1427.384 0.0
1429.372 0.007220978
1431.36 0.0
1433.348 0.00027199
1435.336 0.0
1437.324 0.0
1439.312 0.0
1441.3 0.0
1443.288 0.0
1445.276 0.0
1447.264 0.0
1449.252 0.0
1451.24 0.0
1453.228 0.0
1455.216 0.0
1457.204 0.0
1459.192 0.0
1461.18 0.0
1463.168 0.0
1465.156 0.002171734
1467.144 0.0
1469.132 0.0
1471.12 0.0
1473.108 0.0
1475.096 0.0
1477.084 0.0
1479.072 0.0
1481.06 0.0
1483.048 0.002548478
1485.036 0.0
1487.024 0.0
1489.012 0.0
1491.0 0.0
1492.988 0.002546014
1494.976 0.0
1496.964 0.0
1498.952 0.0
1500.94 0.0
1502.928 0.000757237
1504.916 0.0
1506.904 0.0
1508.892 0.0
1510.88 0.0
1512.868 0.0
1514.856 0.0
1516.844 0.0
1518.832 0.0
1520.82 0.0
1522.808 0.0
1524.796 0.0
1526.784 0.0
1528.772 0.0
