# J filter curve @ T=87K
# J 2 (X1-3778-P1,S1-334-P1,SN012)
# Wavelength (nm)	T (%)
col1 col2
1180.818 43.812431335
1182.816 54.548770905
1184.814 66.008293152
1186.812 76.059898376
1188.81 82.383026123
1190.808 84.990081787
1192.806 85.623893738
1194.804 85.397277832
1196.802 85.375801086
1198.8 85.395812988
1200.798 85.796058655
1202.796 85.904945374
1204.794 85.906478882
1206.792 85.781234741
1208.79 85.45980072
1210.788 85.370269775
1212.786 85.26234436
1214.784 85.387191772
1216.782 85.60546875
1218.78 85.860671997
1220.778 86.2290802
1222.776 86.302246094
1224.774 86.535797119
1226.772 86.54800415
1228.77 86.540176392
1230.768 86.646110535
1232.766 86.619354248
1234.764 86.830291748
1236.762 86.915473938
1238.76 87.134895325
1240.758 87.348274231
1242.756 87.48538208
1244.754 87.748947144
1246.752 87.819061279
1248.75 88.049118042
1250.748 88.164352417
1252.746 88.271530151
1254.744 88.442085266
1256.742 88.432418823
1258.74 88.594039917
1260.738 88.485527039
1262.736 88.501808167
1264.734 88.464630127
1266.732 88.344520569
1268.73 88.419898987
1270.728 88.358894348
1272.726 88.485702515
1274.724 88.615234375
1276.722 88.77722168
1278.72 88.958572388
1280.718 89.020973206
1282.716 89.18964386
1284.714 89.107505798
1286.712 89.090499878
1288.71 89.055152893
1290.708 88.857528687
1292.706 88.836494446
1294.704 88.7603302
1296.702 88.797012329
1298.7 88.96962738
1300.698 89.126899719
1302.696 89.419242859
1304.694 89.691474915
1306.692 90.109054565
1308.69 90.370925903
1310.688 90.589118958
1312.686 90.778106689
1314.684 90.762443542
1316.682 90.767486572
1318.68 90.656730652
1320.678 90.538085938
1322.676 90.254386902
1324.674 89.452133179
1326.672 87.510108948
1328.67 83.09929657
1330.668 74.788116455
1332.666 62.784248352
1334.664 48.909210205
1336.662 35.691352844
1338.66 24.853336334
1340.658 16.998390198
1342.656 11.560917854
1344.654 8.013161659
1346.652 5.642959118
1348.65 4.051534653
1350.648 2.986254692
1352.646 2.253258228
1354.644 1.725898147
1356.642 1.3567307
1358.64 1.070398331
1360.638 0.865884244
1362.636 0.705258787
1364.634 0.577887535
1366.632 0.473746896
1368.63 0.391439408
1370.628 0.317896008
1372.626 0.253069609
1374.624 0.209045693
1376.622 0.157316044
1378.62 0.1272434
1380.618 0.096477292
1382.616 0.077415407
1384.614 0.054474827
1386.612 0.050105963
1388.61 0.039094046
1390.608 0.02444387
1392.606 0.029066334
1394.604 0.018483384
1396.602 0.013110898
1398.6 0.010255792
1400.598 0.008667191
1402.596 0.004313767
1404.594 0.008836035
1406.592 0.003717849
1408.59 0.002210537
1410.588 0.0
1412.586 0.0
1414.584 9.33e-05
1416.582 0.001048621
1418.58 0.0
1420.578 0.0
1422.576 0.0
1424.574 0.009532311
1426.572 0.0
1428.57 0.0
1430.568 0.0
1432.566 0.0
1434.564 0.0
1436.562 0.006447952
1438.56 0.0
1440.558 0.0
1442.556 0.0
1444.554 0.0
1446.552 0.0
1448.55 0.001424021
1450.548 0.0
1452.546 0.0
1454.544 0.0
1456.542 0.000261236
1458.54 0.0
1460.538 0.0
1462.536 0.003662553
1464.534 0.0
1466.532 0.0
1468.53 0.0
1470.528 0.0
1472.526 0.0
1474.524 0.0
1476.522 0.0
1478.52 0.0
1480.518 0.004019209
1482.516 0.0
1484.514 0.0
1486.512 0.0
1488.51 0.0
1490.508 0.00391071
1492.506 0.0
1494.504 0.0
1496.502 0.0
1498.5 0.0
1500.498 0.0
1502.496 0.0
1504.494 0.0
1506.492 0.0
