1.4107500	0.0000000
1.4112098	0.0000000
1.4116696	0.0000000
1.4121293	0.0000000
1.4125891	0.0000000
1.4130488	0.0000000
1.4135086	0.0000000
1.4139684	0.0000000
1.4144281	0.0000000
1.4148879	0.0000000
1.4153476	0.0000000
1.4158074	0.0000000
1.4162671	0.0000000
1.4167269	0.0000000
1.4171867	0.0000000
1.4176464	0.0000000
1.4181062	0.0000000
1.4185659	0.0000000
1.4190257	0.0000000
1.4194855	0.0000000
1.4199452	0.0000000
1.4204050	0.0000000
1.4208647	0.0000000
1.4213245	0.0000000
1.4217843	0.0000000
1.4222440	0.0000000
1.4227038	0.0000000
1.4231635	0.0000000
1.4236233	0.0000000
1.4240831	0.0000000
1.4245428	0.0000000
1.4250026	0.0000000
1.4254623	0.0000000
1.4259221	0.0000000
1.4263819	4.9018568e-17
1.4268416	9.8037135e-17
1.4273014	1.9607427e-16
1.4277611	2.9411141e-16
1.4282209	4.9018568e-16
1.4286807	8.8233422e-16
1.4291404	1.4705570e-15
1.4296002	2.5489655e-15
1.4300599	4.2646154e-15
1.4305197	7.1567109e-15
1.4309795	1.1960530e-14
1.4314392	1.9852520e-14
1.4318990	3.2891459e-14
1.4323587	5.4214536e-14
1.4328185	8.9066737e-14
1.4332783	1.4558515e-13
1.4337380	2.3705379e-13
1.4341978	3.8420753e-13
1.4346575	6.2018292e-13
1.4351173	9.9674355e-13
1.4355771	1.5950642e-12
1.4360368	2.5416127e-12
1.4364966	4.0326595e-12
1.4369563	6.3710903e-12
1.4374161	1.0022630e-11
1.4378759	1.5699863e-11
1.4383356	2.4488157e-11
1.4387954	3.8033114e-11
1.4392551	5.8818654e-11
1.4397149	9.0576460e-11
1.4401747	1.3888784e-10
1.4406344	2.1206182e-10
1.4410942	3.2241159e-10
1.4415539	4.8810082e-10
1.4420137	7.3580046e-10
1.4424735	1.1044932e-09
1.4429332	1.6508946e-09
1.4433930	2.4571397e-09
1.4438527	3.6416274e-09
1.4443125	5.3742424e-09
1.4447723	7.8976167e-09
1.4452320	1.1556676e-08
1.4456918	1.6839488e-08
1.4461515	2.4433461e-08
1.4466113	3.5302248e-08
1.4470711	5.0790455e-08
1.4475308	7.2765476e-08
1.4479906	1.0380861e-07
1.4484503	1.4747124e-07
1.4489101	2.0861645e-07
1.4493699	2.9387205e-07
1.4498296	4.1222840e-07
1.4502894	5.7582274e-07
1.4507491	8.0096298e-07
1.4512089	1.1094565e-06
1.4516687	1.5303256e-06
1.4521284	2.1020097e-06
1.4525882	2.8751768e-06
1.4530479	3.9162917e-06
1.4535077	5.3121201e-06
1.4539675	7.1753804e-06
1.4544272	9.6517935e-06
1.4548870	1.2928826e-05
1.4553467	1.7246467e-05
1.4558065	2.2910430e-05
1.4562663	3.0308226e-05
1.4567260	3.9928610e-05
1.4571858	5.2384953e-05
1.4576455	6.8443151e-05
1.4581053	8.9054724e-05
1.4585651	0.00011539580
1.4590248	0.00014891272
1.4594846	0.00019137495
1.4599443	0.00024493604
1.4604041	0.00031220338
1.4608638	0.00039631716
1.4613236	0.00050103922
1.4617834	0.00063085195
1.4622431	0.00079106742
1.4627029	0.00098794659
1.4631626	0.0012288279
1.4636224	0.0015222648
1.4640822	0.0018781699
1.4645419	0.0023079654
1.4650017	0.0028247358
1.4654614	0.0034433809
1.4659212	0.0041807645
1.4663810	0.0050558562
1.4668407	0.0060898590
1.4673005	0.0073063194
1.4677602	0.0087312126
1.4682200	0.010392997
1.4686798	0.012322633
1.4691395	0.014553553
1.4695993	0.017121586
1.4700590	0.020064825
