8011.20 0.0012
8015.70 0.0020
8020.10 0.0029
8024.60 0.0033
8029.00 0.0025
8033.40 0.0020
8037.90 0.0028
8042.30 0.0044
8046.80 0.0060
8051.20 0.0076
8055.70 0.0091
8060.10 0.0116
8064.50 0.0159
8069.00 0.0221
8073.40 0.0309
8077.90 0.0445
8082.30 0.0651
8086.80 0.0938
8091.20 0.1310
8095.70 0.1776
8100.10 0.2333
8104.60 0.2964
8109.00 0.3650
8113.40 0.4383
8117.90 0.5173
8122.30 0.6006
8126.80 0.6828
8131.20 0.7570
8135.70 0.8173
8140.10 0.8618
8144.60 0.8896
8149.00 0.9022
8153.50 0.9062
8157.90 0.9071
8162.40 0.9062
8166.80 0.9042
8171.30 0.9024
8175.70 0.8994
8180.20 0.8939
8184.60 0.8835
8189.10 0.8651
8193.50 0.8394
8198.00 0.8073
8202.50 0.7666
8206.90 0.7172
8211.40 0.6621
8215.80 0.5999
8220.30 0.5282
8224.70 0.4487
8229.20 0.3638
8233.60 0.2782
8238.10 0.2015
8242.50 0.1412
8247.00 0.0974
8251.40 0.0664
8255.90 0.0459
8260.40 0.0331
8264.80 0.0237
8269.30 0.0164
8273.70 0.0124
8278.20 0.0115
8282.60 0.0113
8287.10 0.0093
8291.60 0.0062
8296.00 0.0042
8300.50 0.0035
8304.90 0.0031
8309.40 0.0034
8313.90 0.0035
8318.30 0.0030
8322.80 0.0029
8327.20 0.0028
8331.70 0.0016
8336.20 0.0000
